id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
416948,YEM-2021-1-14595-396,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-08-30,DAILY ALERT 30 AUG 2021 HUB: SAADA""",CIMP,8/30/2021,DAILY ALERT 30 AUG 2021 HUB: SAADA,CIMP,2,Ahrab Yinabba desert,Ahrab desert in Al Hazm,al-Jawf governorate,Al Ḩazm district,16.113972,44.897583,POINT (44.897583 16.113972),153090,Yemen (North Yemen),678,Middle East,1,1,8/30/2021,8/30/2021,0,0,3,0,3,3,3
416949,YEM-2021-1-14595-397,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-01, DAILY ALERT 01 SEP 2021 HUB: SAADA""",CIMP,9/1/2021, DAILY ALERT 01 SEP 2021 HUB: SAADA,CIMP,2,Border between Shadā’ district and Saudi Arabia,border areas in Shadaa.,Şa‘dah governorate,Shadā’ district,16.9254,43.1473,POINT (43.1473 16.9254),153807,Yemen (North Yemen),678,Middle East,1,1,8/31/2021,8/31/2021,0,0,1,0,1,1,1
416951,YEM-2021-1-14595-398,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-06,DAILY ALERT 05 SEP 2021 HUB: ADEN""",CIMP,9/6/2021,DAILY ALERT 05 SEP 2021 HUB: ADEN,CIMP,1,Shurayjah village,Ash Shurayjah area in Al Qabbaytah,Laḩij governorate,Al Qabbayţah district,13.367938,44.430518,POINT (44.430518 13.367938),148769,Yemen (North Yemen),678,Middle East,1,1,9/5/2021,9/5/2021,0,0,1,0,1,1,0
416953,YEM-2021-1-14595-399,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-07,DAILY ALERT 07 SEP 2021 HUB: SAADA""",CIMP,9/7/2021,DAILY ALERT 07 SEP 2021 HUB: SAADA,CIMP,1,Jarah village,Jaraa in Monabbih.,Şa‘dah governorate,Munabbih district,17.26152,43.25628,POINT (43.25628 17.26152),154527,Yemen (North Yemen),678,Middle East,1,1,9/6/2021,9/6/2021,0,0,1,0,1,1,1
416955,YEM-2021-1-14595-400,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-08,DAILY ALERT 08 SEP 2021 HUB: SAADA""",CIMP,9/8/2021,DAILY ALERT 08 SEP 2021 HUB: SAADA,CIMP,2,Al Umm Shaykh area,Ash Shaykh in Monabbih.,Şa‘dah governorate,Munabbih district,17.10076,43.21884,POINT (43.21884 17.10076),154527,Yemen (North Yemen),678,Middle East,1,1,9/7/2021,9/7/2021,0,0,1,0,1,1,1
417000,YEM-2021-1-14595-401,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-09,DAILY ALERT 09 SEP 2021 HUB: SAADA""",CIMP,9/9/2021,DAILY ALERT 09 SEP 2021 HUB: SAADA,CIMP,1,Ar Raqw village,Ar Raqw in Monabbih,Şa‘dah governorate,Munabbih district,17.255265,43.202825,POINT (43.202825 17.255265),154527,Yemen (North Yemen),678,Middle East,1,1,9/8/2021,9/8/2021,0,0,1,0,1,1,1
417003,YEM-2021-1-14595-402,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-09,DAILY ALERT 09 SEP 2021 HUB: IBB""",CIMP,9/9/2021,DAILY ALERT 09 SEP 2021 HUB: IBB,CIMP,2,Aqrūḑ subdistrict,Al Aqrud area in Al Misrakh.,Ta'izz governorate,Al Misrākh district,13.43504,44.05123,POINT (44.05123 13.43504),148769,Yemen (North Yemen),678,Middle East,1,1,9/8/2021,9/8/2021,0,0,1,0,1,1,0
417014,YEM-2021-1-14595-404,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-12,DAILY ALERT 12 SEP 2021 HUB: SANAA""",CIMP,9/12/2021,DAILY ALERT 12 SEP 2021 HUB: SANAA,CIMP,1,Barran village,Barran in Nihm,Şan‘ā’ governorate,Nihm district,15.74167,44.57083,POINT (44.57083 15.74167),152370,Yemen (North Yemen),678,Middle East,1,1,9/9/2021,9/9/2021,0,0,1,0,1,1,0
417015,YEM-2021-1-14595-405,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-12,DAILY ALERT 12 SEP 2021 HUB: SAADA""",CIMP,9/12/2021,DAILY ALERT 12 SEP 2021 HUB: SAADA,CIMP,2,Bir Al Maraziq village,Al Hamadah near Bir Al Maraziq area in Khabb wa ash Shaaf district.,al-Jawf governorate,Khab wa Ash Sha‘af district,16.218889,45.295278,POINT (45.295278 16.218889),153091,Yemen (North Yemen),678,Middle East,1,1,9/10/2021,9/10/2021,0,0,1,0,1,1,1
417016,YEM-2021-1-14595-406,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-12,DAILY ALERT 12 SEP 2021 HUB: SAADA""",CIMP,9/12/2021,DAILY ALERT 12 SEP 2021 HUB: SAADA,CIMP,2,Al Umm Shaykh area,Al Umm Shaykh on the border areas in Monabbih.,Şa‘dah governorate,Munabbih district,17.10076,43.21884,POINT (43.21884 17.10076),154527,Yemen (North Yemen),678,Middle East,1,1,9/11/2021,9/11/2021,0,0,1,0,1,1,1
417028,YEM-2021-1-14595-407,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-16,DAILY ALERT 15 SEP 2021 HUB: SAADA""",CIMP,9/16/2021,DAILY ALERT 15 SEP 2021 HUB: SAADA,CIMP,1,Ar Raqw village,Ar Raqw in Monabbih.,Şa‘dah governorate,Munabbih district,17.255265,43.202825,POINT (43.202825 17.255265),154527,Yemen (North Yemen),678,Middle East,1,1,9/15/2021,9/15/2021,0,0,1,0,1,1,1
417057,YEM-2021-1-14595-408,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-19,DAILY ALERT 19 SEP 2021 HUB: SAADA""",CIMP,9/19/2021,DAILY ALERT 19 SEP 2021 HUB: SAADA,CIMP,1,Ar Raqw village,Ar Raqw in Monabbih.,Şa‘dah governorate,Munabbih district,17.255265,43.202825,POINT (43.202825 17.255265),154527,Yemen (North Yemen),678,Middle East,1,1,9/16/2021,9/16/2021,0,0,1,0,1,1,1
417059,YEM-2021-1-14595-409,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-19,DAILY ALERT 19 SEP 2021 HUB: AL HUDAYDAH""",CIMP,9/19/2021,DAILY ALERT 19 SEP 2021 HUB: AL HUDAYDAH,CIMP,2,Ad Durayhimī town,Dukhnan in Ad Durayhimi.,al-Ḩudaydah governorate,Ad Durayhimī district,14.637019,43.055048,POINT (43.055048 14.637019),150927,Yemen (North Yemen),678,Middle East,1,1,9/16/2021,9/16/2021,0,0,1,0,1,1,1
417065,YEM-2021-1-14595-410,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-22, DAILY ALERT 22 SEP 2021 HUB: IBB""",CIMP,9/22/2021, DAILY ALERT 22 SEP 2021 HUB: IBB,CIMP,1,Ta'izz town,Ash Shiabi area in Salh.,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,1,1,9/21/2021,9/21/2021,0,0,2,0,2,2,0
417067,YEM-2021-1-14595-411,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-22, DAILY ALERT 22 SEP 2021 HUB: SANAA""",CIMP,9/22/2021, DAILY ALERT 22 SEP 2021 HUB: SANAA,CIMP,1,Alfa village,Alfa in Rahabah,Marib governorate,Raḩabah district,14.954299,45.237695,POINT (45.237695 14.954299),150931,Yemen (North Yemen),678,Middle East,1,1,9/21/2021,9/21/2021,0,0,2,0,2,2,2
417082,YEM-2021-1-14595-412,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-26, DAILY ALERT 26 SEP 2021 HUB: SAADA""",CIMP,9/26/2021, DAILY ALERT 26 SEP 2021 HUB: SAADA,CIMP,1,Jarah village,Jaraa in Monabbih.,Şa‘dah governorate,Munabbih district,17.26152,43.25628,POINT (43.25628 17.26152),154527,Yemen (North Yemen),678,Middle East,1,1,9/23/2021,9/23/2021,0,0,2,0,2,2,2
417083,YEM-2021-1-14595-413,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-26, DAILY ALERT 26 SEP 2021 HUB: SAADA""",CIMP,9/26/2021, DAILY ALERT 26 SEP 2021 HUB: SAADA,CIMP,2,Ar Raqw village,border areas of Ar Raqw in Monabbih.,Şa‘dah governorate,Munabbih district,17.255265,43.202825,POINT (43.202825 17.255265),154527,Yemen (North Yemen),678,Middle East,1,1,9/23/2021,9/23/2021,0,0,1,0,1,1,1
417084,YEM-2021-1-14595-414,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-09-28, DAILY ALERT 28 SEP 2021 HUB: SAADA""",CIMP,9/28/2021, DAILY ALERT 28 SEP 2021 HUB: SAADA,CIMP,1,Ar Raqw village,Ar Raqw in Monabbih,Şa‘dah governorate,Munabbih district,17.255265,43.202825,POINT (43.202825 17.255265),154527,Yemen (North Yemen),678,Middle East,1,1,9/27/2021,9/27/2021,0,0,2,0,2,2,2
417094,YEM-2021-1-14595-415,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-10-03, DAILY ALERT 03 OCT 2021 HUB: SANAA""",CIMP,10/3/2021, DAILY ALERT 03 OCT 2021 HUB: SANAA,CIMP,2,Wadi Janah valley,Al Janah in Harib,Marib governorate,Ḩarīb district,14.8944,45.2454,POINT (45.2454 14.8944),150931,Yemen (North Yemen),678,Middle East,1,1,10/2/2021,10/2/2021,0,0,1,0,1,1,1
419506,YEM-2021-1-14595-416,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-10-03,DAILY ALERT 03 OCT 2021 HUB: SAADA""",CIMP,10/3/2021,DAILY ALERT 03 OCT 2021 HUB: SAADA,CIMP,1,Ar Raqw village,Ar Raqw in Monabbih.,Şa‘dah governorate,Munabbih district,17.255265,43.202825,POINT (43.202825 17.255265),154527,Yemen (North Yemen),678,Middle East,1,1,10/2/2021,10/2/2021,0,0,2,0,2,2,2
419507,YEM-2021-1-14595-417,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-10-03,DAILY ALERT 03 OCT 2021 HUB: SAADA""",CIMP,10/3/2021,DAILY ALERT 03 OCT 2021 HUB: SAADA,CIMP,1,Ar Raqw village,Ar Raqw in Monabbih.,Şa‘dah governorate,Munabbih district,17.255265,43.202825,POINT (43.202825 17.255265),154527,Yemen (North Yemen),678,Middle East,1,1,10/1/2021,10/1/2021,0,0,5,0,5,5,5
419508,YEM-2021-1-14595-418,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-10-04,DAILY ALERT 04 OCT 2021 HUB: SANAA""",CIMP,10/4/2021,DAILY ALERT 04 OCT 2021 HUB: SANAA,CIMP,1,Gurabat village,Al Juraybat in Naman,al-Bayḑā’ governorate,Na‘amān district,14.555444,45.494778,POINT (45.494778 14.555444),150931,Yemen (North Yemen),678,Middle East,1,1,10/3/2021,10/3/2021,0,0,2,0,2,2,2
419509,YEM-2021-1-14595-419,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-10-05,DAILY ALERT 05 OCT 2021 HUB: SAADA""",CIMP,10/5/2021,DAILY ALERT 05 OCT 2021 HUB: SAADA,CIMP,1,Ar Raqw village,Ar Raqw in Monabbih.,Şa‘dah governorate,Munabbih district,17.255265,43.202825,POINT (43.202825 17.255265),154527,Yemen (North Yemen),678,Middle East,1,1,10/4/2021,10/4/2021,0,0,2,0,2,2,2
419510,YEM-2021-1-459-11,2021,FALSE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,1,"""CIMP,2021-10-06,DAILY ALERT 06 OCT 2021 HUB: SANAA""",CIMP,10/6/2021,DAILY ALERT 06 OCT 2021 HUB: SANAA,CIMP,1,Dammaj village,Damaj in As Sawmaah,al-Bayḑā’ governorate,Aş Şawma‘ah district,14.23814,45.83724,POINT (45.83724 14.23814),150212,Yemen (North Yemen),678,Middle East,1,1,10/4/2021,10/4/2021,0,0,0,1,1,1,1
419511,YEM-2021-1-14595-420,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-10-06,DAILY ALERT 06 OCT 2021 HUB: SAADA""",CIMP,10/6/2021,DAILY ALERT 06 OCT 2021 HUB: SAADA,CIMP,2,Main road in Shadā’ district,main road in Shadaa,Şa‘dah governorate,Shadā’ district,16.87076,43.2115,POINT (43.2115 16.87076),153807,Yemen (North Yemen),678,Middle East,1,1,10/6/2021,10/6/2021,0,0,3,0,3,3,3
419512,YEM-2021-1-14595-421,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-10-06,DAILY ALERT 06 OCT 2021 HUB: AL HUDAYDAH""",CIMP,10/6/2021,DAILY ALERT 06 OCT 2021 HUB: AL HUDAYDAH,CIMP,1,Banī al Mishsh village,Bani Al Mushsh in Hayran.,Ḩajjah governorate,Ḩayrān district,16.22831,43.10516,POINT (43.10516 16.22831),153087,Yemen (North Yemen),678,Middle East,1,1,10/5/2021,10/5/2021,0,0,1,0,1,1,1
419513,YEM-2021-1-14595-422,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-10-07, DAILY ALERT 07 OCT 2021 HUB: IBB""",CIMP,10/7/2021, DAILY ALERT 07 OCT 2021 HUB: IBB,CIMP,1,Māti‘ village,Matie village in Jabal Habashy,Ta'izz governorate,Jabal Ḩabashī district,13.562893,43.936247,POINT (43.936247 13.562893),149488,Yemen (North Yemen),678,Middle East,1,1,10/6/2021,10/6/2021,0,0,1,0,1,1,1
419514,YEM-2021-1-14595-423,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-10-07, DAILY ALERT 07 OCT 2021 HUB: IBB""",CIMP,10/7/2021, DAILY ALERT 07 OCT 2021 HUB: IBB,CIMP,2,Qiran village,Al Qarn hill in At Taiziyah.,Ta'izz governorate,At Ta‘izzīyah district,13.692477,43.890053,POINT (43.890053 13.692477),149488,Yemen (North Yemen),678,Middle East,1,1,10/6/2021,10/6/2021,0,0,2,0,2,2,2
419515,YEM-2021-1-14595-424,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2021-10-07, DAILY ALERT 07 OCT 2021 HUB: SAADA""",CIMP,10/7/2021, DAILY ALERT 07 OCT 2021 HUB: SAADA,CIMP,1,Ar Raqw village,Ar Raqw,Şa‘dah governorate,Munabbih district,17.255265,43.202825,POINT (43.202825 17.255265),154527,Yemen (North Yemen),678,Middle East,1,1,10/6/2021,10/6/2021,0,0,1,0,1,1,1
419518,YEM-2021-1-14595-425,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Teller Report,2021-11-01,Battles escalate in Marib..39 killed in Houthi shelling on a religious education center and more than 50,000 people displaced""",Teller Report,11/1/2021,"Battles escalate in Marib..39 killed in Houthi shelling on a religious education center and more than 50,000 people displaced","Minister of Information, Culture and Tourism",1,Amoud village,Al-Amoud in the Al-Juba region,Marib governorate,Al Jūbah district,15.278466,45.279569,POINT (45.279569 15.278466),151651,Yemen (North Yemen),678,Middle East,1,1,10/31/2021,10/31/2021,0,0,39,0,39,39,39
419524,YEM-2021-1-14595-426,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,3,"""CIMP,2021-11-05,WEEKLY HIGHLIGHTS 28 OCTOBER - 3 NOVEMBER 2021 HUB: SANA'A"";""CIMP,2021-10-31, DAILY ALERT 31 OCT 2021 HUB: SANAA"";""Teller Report,2021-10-29,The house of a tribal leader was targeted.. 12 civilians were killed by Houthi missile strikes in Marib""",CIMP;CIMP;Teller Report,2021-11-05;2021-10-31;2021-10-29,WEEKLY HIGHLIGHTS 28 OCTOBER - 3 NOVEMBER 2021 HUB: SANA'A; DAILY ALERT 31 OCT 2021 HUB: SANAA;The house of a tribal leader was targeted.. 12 civilians were killed by Houthi missile strikes in Marib,"local authority, CIMP",1,Amoud village,Al-Amoud area in the Marib Governorate,Marib governorate,Al Jūbah district,15.278466,45.279569,POINT (45.279569 15.278466),151651,Yemen (North Yemen),678,Middle East,1,1,10/28/2021,10/28/2021,0,0,13,0,13,13,12
419525,YEM-2021-1-14595-427,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Teller Report,2021-10-29,The house of a tribal leader was targeted.. 12 civilians were killed by Houthi missile strikes in Marib""",Teller Report,10/29/2021,The house of a tribal leader was targeted.. 12 civilians were killed by Houthi missile strikes in Marib,army spokesman,3,Al Jūbah district,"Murad, Harib and Al-Juba",Marib governorate,Al Jūbah district,15.129253,45.286811,POINT (45.286811 15.129253),151651,Yemen (North Yemen),678,Middle East,1,2,10/28/2021,10/29/2021,2,0,0,0,2,2,2
419527,YEM-2021-1-14595-428,2021,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Teller Report,2021-10-29,The house of a tribal leader was targeted.. 12 civilians were killed by Houthi missile strikes in Marib""",Teller Report,10/29/2021,The house of a tribal leader was targeted.. 12 civilians were killed by Houthi missile strikes in Marib,army spokesman,2,Mashjah area, Sarwah and Al-Mushajah fronts.,Marib governorate,Şirwāḩ district,15.465293,45.08406,POINT (45.08406 15.465293),151651,Yemen (North Yemen),678,Middle East,1,2,10/28/2021,10/29/2021,2,0,0,0,2,2,2
